pdb_file,metadata_file,protein_chains,complex_chains
data/Ankyrin_repeat_protein/pdb_files/2J8S.pdb,data/Ankyrin_repeat_protein/metadata_files/2J8S_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/6DCX.pdb,data/Ankyrin_repeat_protein/metadata_files/6DCX_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7OUV.pdb,data/Ankyrin_repeat_protein/metadata_files/7OUV_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7DSA.pdb,data/Ankyrin_repeat_protein/metadata_files/7DSA_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/1V05.pdb,data/Ankyrin_repeat_protein/metadata_files/1V05_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3CZD.pdb,data/Ankyrin_repeat_protein/metadata_files/3CZD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3LWE.pdb,data/Ankyrin_repeat_protein/metadata_files/3LWE_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6CPJ.pdb,data/Ankyrin_repeat_protein/metadata_files/6CPJ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5ZQO.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZQO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ZQP.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZQP_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ZQQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZQQ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ZQR.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZQR_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4UI4.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI4_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5ADR.pdb,data/Ankyrin_repeat_protein/metadata_files/5ADR_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ADT.pdb,data/Ankyrin_repeat_protein/metadata_files/5ADT_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5FPF.pdb,data/Ankyrin_repeat_protein/metadata_files/5FPF_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5C5Q.pdb,data/Ankyrin_repeat_protein/metadata_files/5C5Q_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5C5R.pdb,data/Ankyrin_repeat_protein/metadata_files/5C5R_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5FIO.pdb,data/Ankyrin_repeat_protein/metadata_files/5FIO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3VP1.pdb,data/Ankyrin_repeat_protein/metadata_files/3VP1_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5W2J.pdb,data/Ankyrin_repeat_protein/metadata_files/5W2J_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/3SS3.pdb,data/Ankyrin_repeat_protein/metadata_files/3SS3_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3SS4.pdb,data/Ankyrin_repeat_protein/metadata_files/3SS4_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4JKT.pdb,data/Ankyrin_repeat_protein/metadata_files/4JKT_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6LOX.pdb,data/Ankyrin_repeat_protein/metadata_files/6LOX_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7REN.pdb,data/Ankyrin_repeat_protein/metadata_files/7REN_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7RGG.pdb,data/Ankyrin_repeat_protein/metadata_files/7RGG_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4D8O.pdb,data/Ankyrin_repeat_protein/metadata_files/4D8O_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6K6U.pdb,data/Ankyrin_repeat_protein/metadata_files/6K6U_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6S8K.pdb,data/Ankyrin_repeat_protein/metadata_files/6S8K_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/5NQT.pdb,data/Ankyrin_repeat_protein/metadata_files/5NQT_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/5NQU.pdb,data/Ankyrin_repeat_protein/metadata_files/5NQU_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/7B4T.pdb,data/Ankyrin_repeat_protein/metadata_files/7B4T_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6M3P.pdb,data/Ankyrin_repeat_protein/metadata_files/6M3P_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2KBX.pdb,data/Ankyrin_repeat_protein/metadata_files/2KBX_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7TYZ.pdb,data/Ankyrin_repeat_protein/metadata_files/7TYZ_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/6HL6.pdb,data/Ankyrin_repeat_protein/metadata_files/6HL6_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4U96.pdb,data/Ankyrin_repeat_protein/metadata_files/4U96_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/6SGT.pdb,data/Ankyrin_repeat_protein/metadata_files/6SGT_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/6SGU.pdb,data/Ankyrin_repeat_protein/metadata_files/6SGU_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/5JA4.pdb,data/Ankyrin_repeat_protein/metadata_files/5JA4_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/2KJY.pdb,data/Ankyrin_repeat_protein/metadata_files/2KJY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9KHJ.pdb,data/Ankyrin_repeat_protein/metadata_files/9KHJ_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9KHK.pdb,data/Ankyrin_repeat_protein/metadata_files/9KHK_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9J0A.pdb,data/Ankyrin_repeat_protein/metadata_files/9J0A_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/1S35.pdb,data/Ankyrin_repeat_protein/metadata_files/1S35_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7B8S.pdb,data/Ankyrin_repeat_protein/metadata_files/7B8S_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/4IRV.pdb,data/Ankyrin_repeat_protein/metadata_files/4IRV_metadata.json,8,2
data/Ankyrin_repeat_protein/pdb_files/3VP0.pdb,data/Ankyrin_repeat_protein/metadata_files/3VP0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3SS5.pdb,data/Ankyrin_repeat_protein/metadata_files/3SS5_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3UNW.pdb,data/Ankyrin_repeat_protein/metadata_files/3UNW_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7PJE.pdb,data/Ankyrin_repeat_protein/metadata_files/7PJE_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/7US2.pdb,data/Ankyrin_repeat_protein/metadata_files/7US2_metadata.json,7,2
data/Ankyrin_repeat_protein/pdb_files/5FI6.pdb,data/Ankyrin_repeat_protein/metadata_files/5FI6_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5HL1.pdb,data/Ankyrin_repeat_protein/metadata_files/5HL1_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5I94.pdb,data/Ankyrin_repeat_protein/metadata_files/5I94_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UJM.pdb,data/Ankyrin_repeat_protein/metadata_files/6UJM_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UK6.pdb,data/Ankyrin_repeat_protein/metadata_files/6UK6_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UKB.pdb,data/Ankyrin_repeat_protein/metadata_files/6UKB_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UL9.pdb,data/Ankyrin_repeat_protein/metadata_files/6UL9_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6ULJ.pdb,data/Ankyrin_repeat_protein/metadata_files/6ULJ_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UMC.pdb,data/Ankyrin_repeat_protein/metadata_files/6UMC_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UMD.pdb,data/Ankyrin_repeat_protein/metadata_files/6UMD_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UME.pdb,data/Ankyrin_repeat_protein/metadata_files/6UME_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6UMF.pdb,data/Ankyrin_repeat_protein/metadata_files/6UMF_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6V2S.pdb,data/Ankyrin_repeat_protein/metadata_files/6V2S_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5ZBG.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZBG_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7M5U.pdb,data/Ankyrin_repeat_protein/metadata_files/7M5U_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2D96.pdb,data/Ankyrin_repeat_protein/metadata_files/2D96_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2CXK.pdb,data/Ankyrin_repeat_protein/metadata_files/2CXK_metadata.json,5,1
data/Ankyrin_repeat_protein/pdb_files/4F6R.pdb,data/Ankyrin_repeat_protein/metadata_files/4F6R_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/7OUU.pdb,data/Ankyrin_repeat_protein/metadata_files/7OUU_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4HKK.pdb,data/Ankyrin_repeat_protein/metadata_files/4HKK_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6KRO.pdb,data/Ankyrin_repeat_protein/metadata_files/6KRO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4HKN.pdb,data/Ankyrin_repeat_protein/metadata_files/4HKN_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4HL5.pdb,data/Ankyrin_repeat_protein/metadata_files/4HL5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4KZQ.pdb,data/Ankyrin_repeat_protein/metadata_files/4KZQ_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L0I.pdb,data/Ankyrin_repeat_protein/metadata_files/4L0I_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7CE4.pdb,data/Ankyrin_repeat_protein/metadata_files/7CE4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1WJ0.pdb,data/Ankyrin_repeat_protein/metadata_files/1WJ0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2FS5.pdb,data/Ankyrin_repeat_protein/metadata_files/2FS5_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6MZG.pdb,data/Ankyrin_repeat_protein/metadata_files/6MZG_metadata.json,12,4
data/Ankyrin_repeat_protein/pdb_files/8WQD.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQD_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8WQI.pdb,data/Ankyrin_repeat_protein/metadata_files/8WQI_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5JRT.pdb,data/Ankyrin_repeat_protein/metadata_files/5JRT_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5NM5.pdb,data/Ankyrin_repeat_protein/metadata_files/5NM5_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/7BHE.pdb,data/Ankyrin_repeat_protein/metadata_files/7BHE_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7BHF.pdb,data/Ankyrin_repeat_protein/metadata_files/7BHF_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4J1Z.pdb,data/Ankyrin_repeat_protein/metadata_files/4J1Z_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2V5Q.pdb,data/Ankyrin_repeat_protein/metadata_files/2V5Q_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7JUP.pdb,data/Ankyrin_repeat_protein/metadata_files/7JUP_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6M3R.pdb,data/Ankyrin_repeat_protein/metadata_files/6M3R_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6M3Q.pdb,data/Ankyrin_repeat_protein/metadata_files/6M3Q_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7R3Z.pdb,data/Ankyrin_repeat_protein/metadata_files/7R3Z_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8B6M.pdb,data/Ankyrin_repeat_protein/metadata_files/8B6M_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HLM.pdb,data/Ankyrin_repeat_protein/metadata_files/4HLM_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4UI6.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI6_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4UI7.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI7_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4UI8.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI8_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4UVP.pdb,data/Ankyrin_repeat_protein/metadata_files/4UVP_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5ADQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5ADQ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5ADS.pdb,data/Ankyrin_repeat_protein/metadata_files/5ADS_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4UI3.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI3_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4UI5.pdb,data/Ankyrin_repeat_protein/metadata_files/4UI5_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NSP.pdb,data/Ankyrin_repeat_protein/metadata_files/5NSP_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NSX.pdb,data/Ankyrin_repeat_protein/metadata_files/5NSX_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NT0.pdb,data/Ankyrin_repeat_protein/metadata_files/5NT0_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NT4.pdb,data/Ankyrin_repeat_protein/metadata_files/5NT4_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NVC.pdb,data/Ankyrin_repeat_protein/metadata_files/5NVC_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NVE.pdb,data/Ankyrin_repeat_protein/metadata_files/5NVE_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NVF.pdb,data/Ankyrin_repeat_protein/metadata_files/5NVF_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NVH.pdb,data/Ankyrin_repeat_protein/metadata_files/5NVH_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NWB.pdb,data/Ankyrin_repeat_protein/metadata_files/5NWB_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NWC.pdb,data/Ankyrin_repeat_protein/metadata_files/5NWC_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NWD.pdb,data/Ankyrin_repeat_protein/metadata_files/5NWD_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NWG.pdb,data/Ankyrin_repeat_protein/metadata_files/5NWG_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5NXE.pdb,data/Ankyrin_repeat_protein/metadata_files/5NXE_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6A84.pdb,data/Ankyrin_repeat_protein/metadata_files/6A84_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5C5P.pdb,data/Ankyrin_repeat_protein/metadata_files/5C5P_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5EYP.pdb,data/Ankyrin_repeat_protein/metadata_files/5EYP_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/4U8V.pdb,data/Ankyrin_repeat_protein/metadata_files/4U8V_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/4U8Y.pdb,data/Ankyrin_repeat_protein/metadata_files/4U8Y_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/4U95.pdb,data/Ankyrin_repeat_protein/metadata_files/4U95_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/4DX6.pdb,data/Ankyrin_repeat_protein/metadata_files/4DX6_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/3EDV.pdb,data/Ankyrin_repeat_protein/metadata_files/3EDV_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6LDP.pdb,data/Ankyrin_repeat_protein/metadata_files/6LDP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1BI7.pdb,data/Ankyrin_repeat_protein/metadata_files/1BI7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1WHH.pdb,data/Ankyrin_repeat_protein/metadata_files/1WHH_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5HUZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5HUZ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6WPG.pdb,data/Ankyrin_repeat_protein/metadata_files/6WPG_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7SBM.pdb,data/Ankyrin_repeat_protein/metadata_files/7SBM_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7SBN.pdb,data/Ankyrin_repeat_protein/metadata_files/7SBN_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/2XFV.pdb,data/Ankyrin_repeat_protein/metadata_files/2XFV_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7XBK.pdb,data/Ankyrin_repeat_protein/metadata_files/7XBK_metadata.json,10,2
data/Ankyrin_repeat_protein/pdb_files/9IS8.pdb,data/Ankyrin_repeat_protein/metadata_files/9IS8_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3UO9.pdb,data/Ankyrin_repeat_protein/metadata_files/3UO9_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5FI2.pdb,data/Ankyrin_repeat_protein/metadata_files/5FI2_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5FI7.pdb,data/Ankyrin_repeat_protein/metadata_files/5FI7_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/8BSL.pdb,data/Ankyrin_repeat_protein/metadata_files/8BSL_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9H77.pdb,data/Ankyrin_repeat_protein/metadata_files/9H77_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4CJA.pdb,data/Ankyrin_repeat_protein/metadata_files/4CJA_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/2FT0.pdb,data/Ankyrin_repeat_protein/metadata_files/2FT0_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5CBN.pdb,data/Ankyrin_repeat_protein/metadata_files/5CBN_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9M8N.pdb,data/Ankyrin_repeat_protein/metadata_files/9M8N_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9M8S.pdb,data/Ankyrin_repeat_protein/metadata_files/9M8S_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4HPL.pdb,data/Ankyrin_repeat_protein/metadata_files/4HPL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7B8T.pdb,data/Ankyrin_repeat_protein/metadata_files/7B8T_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/7B8R.pdb,data/Ankyrin_repeat_protein/metadata_files/7B8R_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/6S9S.pdb,data/Ankyrin_repeat_protein/metadata_files/6S9S_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6MOF.pdb,data/Ankyrin_repeat_protein/metadata_files/6MOF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7P0E.pdb,data/Ankyrin_repeat_protein/metadata_files/7P0E_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3V8O.pdb,data/Ankyrin_repeat_protein/metadata_files/3V8O_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6S8L.pdb,data/Ankyrin_repeat_protein/metadata_files/6S8L_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/6KYK.pdb,data/Ankyrin_repeat_protein/metadata_files/6KYK_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/4HKI.pdb,data/Ankyrin_repeat_protein/metadata_files/4HKI_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HLF.pdb,data/Ankyrin_repeat_protein/metadata_files/4HLF_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HLG.pdb,data/Ankyrin_repeat_protein/metadata_files/4HLG_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HLH.pdb,data/Ankyrin_repeat_protein/metadata_files/4HLH_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HLK.pdb,data/Ankyrin_repeat_protein/metadata_files/4HLK_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4HMH.pdb,data/Ankyrin_repeat_protein/metadata_files/4HMH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4KZL.pdb,data/Ankyrin_repeat_protein/metadata_files/4KZL_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4KZU.pdb,data/Ankyrin_repeat_protein/metadata_files/4KZU_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L09.pdb,data/Ankyrin_repeat_protein/metadata_files/4L09_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L0B.pdb,data/Ankyrin_repeat_protein/metadata_files/4L0B_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L0S.pdb,data/Ankyrin_repeat_protein/metadata_files/4L0S_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L0T.pdb,data/Ankyrin_repeat_protein/metadata_files/4L0T_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L0V.pdb,data/Ankyrin_repeat_protein/metadata_files/4L0V_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L10.pdb,data/Ankyrin_repeat_protein/metadata_files/4L10_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L2F.pdb,data/Ankyrin_repeat_protein/metadata_files/4L2F_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L2G.pdb,data/Ankyrin_repeat_protein/metadata_files/4L2G_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L2K.pdb,data/Ankyrin_repeat_protein/metadata_files/4L2K_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L31.pdb,data/Ankyrin_repeat_protein/metadata_files/4L31_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L32.pdb,data/Ankyrin_repeat_protein/metadata_files/4L32_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L33.pdb,data/Ankyrin_repeat_protein/metadata_files/4L33_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4L34.pdb,data/Ankyrin_repeat_protein/metadata_files/4L34_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6SGS.pdb,data/Ankyrin_repeat_protein/metadata_files/6SGS_metadata.json,8,3
data/Ankyrin_repeat_protein/pdb_files/4BJC.pdb,data/Ankyrin_repeat_protein/metadata_files/4BJC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3P0P.pdb,data/Ankyrin_repeat_protein/metadata_files/3P0P_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3UA9.pdb,data/Ankyrin_repeat_protein/metadata_files/3UA9_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4BFP.pdb,data/Ankyrin_repeat_protein/metadata_files/4BFP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4UVL.pdb,data/Ankyrin_repeat_protein/metadata_files/4UVL_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4UVW.pdb,data/Ankyrin_repeat_protein/metadata_files/4UVW_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5AEH.pdb,data/Ankyrin_repeat_protein/metadata_files/5AEH_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5DCZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5DCZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5FPG.pdb,data/Ankyrin_repeat_protein/metadata_files/5FPG_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3W51.pdb,data/Ankyrin_repeat_protein/metadata_files/3W51_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4IUE.pdb,data/Ankyrin_repeat_protein/metadata_files/4IUE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4J21.pdb,data/Ankyrin_repeat_protein/metadata_files/4J21_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4J22.pdb,data/Ankyrin_repeat_protein/metadata_files/4J22_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4J3L.pdb,data/Ankyrin_repeat_protein/metadata_files/4J3L_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4M7B.pdb,data/Ankyrin_repeat_protein/metadata_files/4M7B_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4PNN.pdb,data/Ankyrin_repeat_protein/metadata_files/4PNN_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4PNT.pdb,data/Ankyrin_repeat_protein/metadata_files/4PNT_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4TJU.pdb,data/Ankyrin_repeat_protein/metadata_files/4TJU_metadata.json,4,1
